Room Name,Day,Start Time,End Time,Subject Code,Section ID,Teacher Name
Room 173,Friday,7:30:00,8:30:00,Homeroom,SEC073,Bacongallo Bacongallo
Room 173,Friday,10:00:00,11:00:00,157,SEC032,Gutierrez Gutierrez
Room 173,Monday,10:30:00,11:00:00,199,SEC027,Orolaza Orolaza
Room 173,Monday,16:00:00,17:00:00,168,SEC034,Acebes Acebes
Room 173,Saturday,11:00:00,12:00:00,192,SEC036,Lati Lati
Room 173,Saturday,13:00:00,14:00:00,155,SEC042,Achapero Achapero
Room 173,Saturday,15:00:00,16:00:00,188,SEC059,Cadiente Cadiente
Room 173,Thursday,7:30:00,8:30:00,189,SEC072,Delos Santos Delos Santos
Room 173,Thursday,11:00:00,12:00:00,29,SEC077,De Asis De Asis
Room 173,Thursday,15:00:00,16:00:00,163,SEC033,Laque Laque
Room 173,Tuesday,10:30:00,11:00:00,152,SEC030,Morales Morales
Room 173,Wednesday,8:30:00,9:30:00,178,SEC071,Dela Cruz Dela Cruz
Room 173,Wednesday,14:00:00,15:00:00,11,SEC062,Manago Manago
