Room Name,Day,Start Time,End Time,Subject Code,Section ID,Teacher Name
Room 209,Friday,13:00:00,14:00:00,14,SEC049,Cabasbas Cabasbas
Room 209,Monday,10:00:00,11:00:00,160,SEC033,Fernando Fernando
Room 209,Monday,12:00:00,13:00:00,8,SEC074,Tabones Tabones
Room 209,Saturday,8:30:00,9:30:00,191,SEC036,Lati Lati
Room 209,Saturday,12:00:00,13:00:00,2,SEC038,Cabrera Cabrera
Room 209,Saturday,15:00:00,16:00:00,191,SEC036,Lati Lati
Room 209,Thursday,7:30:00,8:30:00,197,SEC047,Gabiola Gabiola
Room 209,Thursday,13:00:00,14:00:00,187,SEC026,Cadiente Cadiente
Room 209,Thursday,16:00:00,17:00:00,19,SEC063,De Lara De Lara
Room 209,Tuesday,8:30:00,9:30:00,173,SEC024,Alde Alde
Room 209,Wednesday,8:30:00,9:30:00,173,SEC024,Alde Alde
Room 209,Wednesday,13:00:00,14:00:00,157,SEC022,Gutierrez Gutierrez
