Room Name,Day,Start Time,End Time,Subject Code,Section ID,Teacher Name
Room 130,Friday,13:00:00,14:00:00,178,SEC045,Dela Cruz Dela Cruz
Room 130,Friday,14:00:00,15:00:00,199,SEC073,Orolaza Orolaza
Room 130,Monday,14:00:00,15:00:00,188,SEC046,Cadiente Cadiente
Room 130,Saturday,15:00:00,16:00:00,156,SEC042,Achapero Achapero
Room 130,Thursday,10:00:00,11:00:00,180,SEC058,Rimarim Rimarim
Room 130,Thursday,14:00:00,15:00:00,2,SEC048,Cabrera Cabrera
Room 130,Tuesday,12:00:00,13:00:00,5,SEC061,Canadilla Canadilla
Room 130,Wednesday,12:00:00,13:00:00,169,SEC024,Orbita Orbita
Room 130,Wednesday,13:00:00,14:00:00,187,SEC036,Cadiente Cadiente
Room 130,Wednesday,14:00:00,15:00:00,161,SEC069,Carrasco Carrasco
