Room Name,Day,Start Time,End Time,Subject Code,Section ID,Teacher Name
Room 230,Friday,7:30:00,8:30:00,8,SEC048,Tabones Tabones
Room 230,Friday,9:30:00,10:30:00,168,SEC070,Acebes Acebes
Room 230,Friday,14:00:00,15:00:00,172,SEC044,Odtohan Odtohan
Room 230,Monday,7:30:00,8:30:00,2,SEC074,Cabrera Cabrera
Room 230,Monday,8:30:00,9:30:00,181,SEC035,Alejo Alejo
Room 230,Monday,10:30:00,11:00:00,160,SEC033,Fernando Fernando
Room 230,Saturday,7:30:00,8:30:00,2,SEC048,Cabrera Cabrera
Room 230,Tuesday,10:30:00,11:00:00,162,SEC043,Carrasco Carrasco
Room 230,Wednesday,10:30:00,11:00:00,197,SEC027,Gabiola Gabiola
Room 230,Wednesday,13:00:00,14:00:00,152,SEC040,Morales Morales
