Room Name,Day,Start Time,End Time,Subject Code,Section ID,Teacher Name
Room 170,Friday,13:00:00,14:00:00,155,SEC022,Achapero Achapero
Room 170,Friday,15:00:00,16:00:00,13,SEC062,Manago Manago
Room 170,Friday,16:00:00,17:00:00,216,SEC027,Baraquel Baraquel
Room 170,Monday,10:30:00,11:00:00,11,SEC029,Manago Manago
Room 170,Monday,15:00:00,16:00:00,19,SEC063,De Lara De Lara
Room 170,Saturday,8:30:00,9:30:00,3,SEC048,Canadilla Canadilla
Room 170,Saturday,11:00:00,12:00:00,190,SEC059,Delos Santos Delos Santos
Room 170,Saturday,13:00:00,14:00:00,3,SEC038,Canadilla Canadilla
Room 170,Thursday,9:30:00,10:00:00,12,SEC049,Manago Manago
Room 170,Thursday,16:00:00,17:00:00,202,SEC073,Esquilona Esquilona
Room 170,Tuesday,13:00:00,14:00:00,192,SEC059,Lati Lati
Room 170,Tuesday,15:00:00,16:00:00,17,SEC040,Morales Morales
Room 170,Tuesday,16:00:00,17:00:00,155,SEC032,Achapero Achapero
Room 170,Wednesday,11:00:00,12:00:00,32,SEC051,Barretto Barretto
Room 170,Wednesday,13:00:00,14:00:00,2,SEC061,Cabrera Cabrera
